OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-30586,2023-160K,2023-11-09T14:00:01.000224,15.57107840,.0001333,42.9995,35.0255,277.6191,338.8013,0,U,58084,999,482,-.24654E-1,-.1649037E-1,0
STARLINK-30609,2023-160L,2023-11-09T14:00:01.000224,15.57107243,.0001444,42.9994,35.0229,281.9036,335.7178,0,U,58085,999,481,-.24699E-1,-.1651765E-1,0
STARLINK-30583,2023-160M,2023-11-09T14:00:01.000224,15.57102776,.0001129,42.9994,35.0212,280.8873,337.3367,0,U,58086,999,482,-.24634E-1,-.1647452E-1,0
STARLINK-30557,2023-160N,2023-11-09T14:00:01.000224,15.57107931,.0001412,42.9994,35.0245,272.8624,344.1584,0,U,58087,999,481,-.24675E-1,-.1650344E-1,0
STARLINK-30591,2023-160P,2023-11-09T14:00:01.000224,15.57101528,.0001401,42.9995,35.0189,282.4003,337.0251,0,U,58088,999,482,-.24644E-1,-.1648115E-1,0
STARLINK-30584,2023-160Q,2023-11-09T14:00:01.000224,15.57100326,.0001406,42.9995,35.0172,281.0140,339.0126,0,U,58089,999,476,-.24644E-1,-.1648051E-1,0
STARLINK-30590,2023-160R,2023-11-09T14:00:01.000224,15.57103650,.00014,42.9994,35.0213,282.5431,336.2812,0,U,58090,999,481,-.24687E-1,-.165082E-1,0
STARLINK-30608,2023-160S,2023-11-09T14:00:01.000224,15.57099802,.0001487,42.9994,35.0164,276.4433,344.1840,0,U,58091,999,477,-.24656E-1,-.1648783E-1,0
STARLINK-30615,2023-160T,2023-11-09T14:00:01.000224,15.57094290,.0001089,42.9994,35.0123,275.2705,346.5612,0,U,58092,999,477,-.2462E-1,-.1646117E-1,0
STARLINK-30578,2023-160U,2023-11-09T14:00:01.000224,15.57096661,.0001297,42.9994,35.0143,278.0169,343.2130,0,U,58093,999,476,-.24635E-1,-.1647251E-1,0
STARLINK-30574,2023-160V,2023-11-09T14:00:01.000224,15.57095272,.0001501,42.9994,35.0105,277.4695,344.9615,0,U,58094,999,482,-.24652E-1,-.1648296E-1,0
STARLINK-30570,2023-160W,2023-11-09T14:00:01.000224,15.57092162,.0001219,42.9994,35.0089,282.3949,340.6392,0,U,58095,999,477,-.24631E-1,-.1646721E-1,0
STARLINK-30581,2023-160X,2023-11-09T14:00:01.000224,15.57090630,.0001148,42.9993,35.0073,280.9239,342.7114,0,U,58096,999,481,-.2463E-1,-.1646541E-1,0
STARLINK-30594,2023-161A,2023-11-09T14:00:01.000224,15.59696515,.0000902,53.0547,148.6428,79.3832,182.5612,0,U,58097,999,417,-.22794E-1,-.1666212E-1,0
